prefix,resource,entry-number,organisation,reference,entity
developer-agreement-contribution,,,local-authority-eng:ASF,18/00098/AS-theme11,4304491
developer-agreement-contribution,,,local-authority-eng:ASF,18/00098/AS-theme2,4304492
developer-agreement-contribution,,,local-authority-eng:ASF,18/00098/AS-theme6,4304493
developer-agreement-contribution,,,local-authority-eng:ASF,18/00098/AS-theme5,4304494
developer-agreement-contribution,,,local-authority-eng:ASF,12/01261/AS-theme0,4304495
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme9,4304496
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme5,4304497
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme6,4304498
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme7,4304499
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme2,4304500
developer-agreement-contribution,,,local-authority-eng:ASF,18/00652/AS-theme11,4304501
developer-agreement-contribution,,,local-authority-eng:ASF,19/00516/AS-theme6,4304502
developer-agreement-contribution,,,local-authority-eng:ASF,17/01674/AS-theme9,4304503
developer-agreement-contribution,,,local-authority-eng:ASF,17/01674/AS-theme6,4304504
developer-agreement-contribution,,,local-authority-eng:ASF,18/01016/AS-theme1,4304505
developer-agreement-contribution,,,local-authority-eng:ASF,18/00733/AS-theme0,4304506
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2015/0733-con,4304507
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0528-con,4304508
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0841-con1,4304509
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0841-con2,4304510
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0841-con3,4304511
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0841-con4,4304512
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0992-con,4304513
developer-agreement-contribution,,,local-authority-eng:SLA,CU/2018/0005-con,4304514
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2015/1012-con,4304515
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2015/1052-con,4304516
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2015/1092-con,4304517
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0244-con,4304518
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0250-con,4304519
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0602-con1,4304520
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0602-con2,4304521
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/1015(1)-con1,4304522
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/1015(2)-con,4304523
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/1109-con,4304524
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0282-con,4304525
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0605-con,4304526
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/0776-con,4304527
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2017/1092-con,4304528
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0383-con,4304529
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0478-con,4304530
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0608-con,4304531
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0707-con,4304532
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0800-con,4304533
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0812-con,4304534
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0814-con1,4304535
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0814-con2,4304536
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/0996-con,4304537
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2018/1006-con,4304538
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2019/0300-con,4304539
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2019/0579-con,4304540
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2019/0914-con,4304541
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2013/1120-con1,4304542
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2013/1120-con2,4304543
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2013/1120-con3,4304544
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2013/1120-con4,4304545
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2013/1120-con5,4304546
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2014/1036-con,4304547
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0504-con,4304548
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0888-con,4304549
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/1015(1)-con2,4304550
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2012/0817-con,4304551
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2014/0506-con,4304552
developer-agreement-contribution,,,local-authority-eng:SLA,SL/2016/0398-con,4304553
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.1,4304554
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.2,4304555
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.3,4304556
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.4,4304557
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.5,4304558
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.6,4304559
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.7,4304560
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.8,4304561
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.9,4304562
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.10,4304563
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.11,4304564
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.12,4304565
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.13,4304566
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.14,4304567
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.15,4304568
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.16,4304569
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.17,4304570
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.18,4304571
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.19,4304572
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.20,4304573
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.21,4304574
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.22,4304575
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.23,4304576
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.24,4304577
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.25,4304578
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.26,4304579
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.27,4304580
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.28,4304581
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.29,4304582
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.30,4304583
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.31,4304584
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.32,4304585
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.33,4304586
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.34,4304587
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.35,4304588
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.36,4304589
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.37,4304590
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.38,4304591
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.39,4304592
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.40,4304593
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.41,4304594
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.42,4304595
developer-agreement-contribution,,,local-authority-eng:TON,17/01595/OAEA_2.43,4304596
developer-agreement-contribution,,,local-authority-eng:TON,17/03350/FL_1.1,4304597
developer-agreement-contribution,,,local-authority-eng:TON,17/03350/FL_1.2,4304598
developer-agreement-contribution,,,local-authority-eng:TON,17/03350/FL_1.3,4304599
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.1,4304600
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.2,4304601
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.3,4304602
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.4,4304603
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.5,4304604
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.6,4304605
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.7,4304606
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.8,4304607
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.9,4304608
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.10,4304609
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.11,4304610
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.12,4304611
developer-agreement-contribution,,,local-authority-eng:TON,18/01013/OA_1.13,4304612
developer-agreement-contribution,,,local-authority-eng:TON,18/02230/FL_1.1,4304613
developer-agreement-contribution,,,local-authority-eng:TON,18/02488/FL_1.1,4304614
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.1,4304615
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.2,4304616
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.3,4304617
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.4,4304618
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.5,4304619
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.6,4304620
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.7,4304621
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.8,4304622
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.9,4304623
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.10,4304624
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.11,4304625
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.12,4304626
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.13,4304627
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.14,4304628
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.15,4304629
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.16,4304630
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.17,4304631
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.18,4304632
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.19,4304633
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.20,4304634
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.21,4304635
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.24,4304636
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.25,4304637
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.26,4304638
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.27,4304639
developer-agreement-contribution,,,local-authority-eng:TON,18/03008/OA_1.28,4304640
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.1,4304641
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.2,4304642
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.3,4304643
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.4,4304644
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.5,4304645
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.6,4304646
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.7,4304647
developer-agreement-contribution,,,local-authority-eng:TON,19/00162/FL_1.8,4304648
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.1,4304649
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.2,4304650
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.3,4304651
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.4,4304652
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.5,4304653
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.6,4304654
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.7,4304655
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.8,4304656
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.9,4304657
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.10,4304658
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.11,4304659
developer-agreement-contribution,,,local-authority-eng:TON,19/00287/FL_1.12,4304660
developer-agreement-contribution,,,local-authority-eng:TON,19/00979/FL_1.1,4304661
developer-agreement-contribution,,,local-authority-eng:TON,19/01251/FL_1.1,4304662
developer-agreement-contribution,,,local-authority-eng:TON,19/01251/FL_1.2,4304663
developer-agreement-contribution,,,local-authority-eng:TON,19/01251/FL_1.3,4304664
developer-agreement-contribution,,,local-authority-eng:TON,19/01251/FL_1.4,4304665
developer-agreement-contribution,,,local-authority-eng:TON,19/01531/OA_1.1,4304666
developer-agreement-contribution,,,local-authority-eng:TON,19/01531/OA_1.2,4304667
developer-agreement-contribution,,,local-authority-eng:TON,19/01531/OA_1.3,4304668
developer-agreement-contribution,,,local-authority-eng:TON,19/01531/OA_1.4,4304669
